asset_id,year,document_id,page_id,collection_page_number,document_page_number,owner_code,owner_label,owner_reported,portfolio_group,asset_name,asset_class,description,reported_value,value_min_usd,value_max_usd,value_has_open_upper_bound,income_types,other_income,reported_income,income_min_usd,income_max_usd,income_has_open_upper_bound,transaction_code,printed_page_label
asset:2016:000103,2016,2016-1,page:2016-1:0019,19,19,SP,Spouse,SP,See attached GS Schedule,State Street Corp,Common stock,Common stock of State Street Corp,None,0,0,False,"[""N/A""]",,None,0,0,False,,19/116
asset:2016:000104,2016,2016-1,page:2016-1:0020,20,20,SP,Spouse,SP,See attached GS Schedule,Goldman Sachs Group Inc,Common stock,Common stock of Goldman Sachs Group Inc,None,0,0,False,"[""N/A""]",,None,0,0,False,,20/116
asset:2016:000105,2016,2016-1,page:2016-1:0020,20,20,SP,Spouse,SP,See attached GS Schedule,Metlife Inc,Common stock,Common stock of Metlife Inc,None,0,0,False,"[""N/A""]",,None,0,0,False,,20/116
asset:2016:000106,2016,2016-1,page:2016-1:0020,20,20,SP,Spouse,SP,See attached GS Schedule,American International Group I,Common stock,"Common stock of American International Group (AIG), global insurance company; name truncated",None,0,0,False,"[""N/A""]",,None,0,0,False,,20/116
asset:2016:000107,2016,2016-1,page:2016-1:0021,21,21,SP,Spouse,SP,See attached GS Schedule,Hartford Financial Services Group Inc Com,Common stock,Common stock of Hartford Financial Services Group Inc,None,0,0,False,"[""N/A""]",,None,0,0,False,,21/116
asset:2016:000108,2016,2016-1,page:2016-1:0021,21,21,SP,Spouse,SP,See attached GS Schedule,Allstate Corp Com,Common stock,Common stock of Allstate Corp,None,0,0,False,"[""N/A""]",,None,0,0,False,,21/116
asset:2016:000109,2016,2016-1,page:2016-1:0021,21,21,SP,Spouse,SP,See attached GS Schedule,Microsoft Corp,Common stock,Common stock of Microsoft Corp,None,0,0,False,"[""N/A""]",,None,0,0,False,,21/116
asset:2016:000110,2016,2016-1,page:2016-1:0021,21,21,SP,Spouse,SP,See attached GS Schedule,Oracle Corp,Common stock,Common stock of Oracle Corp,None,0,0,False,"[""N/A""]",,None,0,0,False,,21/116
asset:2016:000111,2016,2016-1,page:2016-1:0022,22,22,SP,Spouse,SP,See attached GS Schedule,Cisco Systems Inc,Common stock,Common stock of Cisco Systems Inc,None,0,0,False,"[""N/A""]",,None,0,0,False,,22/116
asset:2016:000112,2016,2016-1,page:2016-1:0022,22,22,SP,Spouse,SP,See attached GS Schedule,EMC Corporation,Common stock,"Common stock of EMC, data storage technology company later acquired by Dell",None,0,0,False,"[""N/A""]",,None,0,0,False,,22/116
asset:2016:000113,2016,2016-1,page:2016-1:0022,22,22,SP,Spouse,SP,See attached GS Schedule,Intel Corp,Common stock,Common stock of Intel Corp,None,0,0,False,"[""N/A""]",,None,0,0,False,,22/116
asset:2016:000114,2016,2016-1,page:2016-1:0022,22,22,SP,Spouse,SP,See attached GS Schedule,Micron Technology Inc,Common stock,Common stock of Micron Technology Inc,None,0,0,False,"[""N/A""]",,None,0,0,False,,22/116
asset:2016:000115,2016,2016-1,page:2016-1:0022,22,22,SP,Spouse,SP,See attached GS Schedule,CenturyLink Inc,Common stock,Common stock of Centurylink Inc,None,0,0,False,"[""N/A""]",,None,0,0,False,,22/116
asset:2016:000116,2016,2016-1,page:2016-1:0023,23,23,SP,Spouse,SP,See attached GS Schedule,Amer Elec PWR Inc com,Common stock,Common stock of Amer Elec PWR Inc,None,0,0,False,"[""N/A""]",,None,0,0,False,,23/116
asset:2016:000117,2016,2016-1,page:2016-1:0023,23,23,SP,Spouse,SP,See attached GS Schedule,Entergy Corp New Com,Common stock,Common stock of Entergy Corp New,None,0,0,False,"[""N/A""]",,None,0,0,False,,23/116
asset:2016:000118,2016,2016-1,page:2016-1:0023,23,23,SP,Spouse,SP,See attached GS Schedule,Public Service Enterprise Group,Common stock,"Common stock of Public Service Enterprise Group, New Jersey electric and gas utility",None,0,0,False,"[""N/A""]",,None,0,0,False,,23/116
asset:2016:000119,2016,2016-1,page:2016-1:0023,23,23,SP,Spouse,SP,See attached GS Schedule,Applied Materials Inc,Common stock,Common stock of Applied Materials Inc,None,0,0,False,"[""N/A""]",,None,0,0,False,,23/116
asset:2016:000120,2016,2016-1,page:2016-1:0024,24,24,SP,Spouse,SP,See attached GS Schedule,Broadcom Corp,Common stock,Common stock of Broadcom Corp,None,0,0,False,"[""N/A""]",,None,0,0,False,,24/116
asset:2016:000121,2016,2016-1,page:2016-1:0024,24,24,SP,Spouse,SP,See attached GS Schedule,Citigroup,Other,"Common stock of Citigroup, global banking company",None,0,0,False,"[""N/A""]",,None,0,0,False,,24/116
asset:2016:000122,2016,2016-1,page:2016-1:0024,24,24,SP,Spouse,SP,See attached GS Schedule,Cummins Inc,Common stock,Common stock of Cummins Inc,None,0,0,False,"[""N/A""]",,None,0,0,False,,24/116
asset:2016:000123,2016,2016-1,page:2016-1:0024,24,24,SP,Spouse,SP,See attached GS Schedule,Devon Energy Corp,Common stock,Common stock of Devon Energy Corp,None,0,0,False,"[""N/A""]",,None,0,0,False,,24/116
asset:2016:000124,2016,2016-1,page:2016-1:0024,24,24,SP,Spouse,SP,See attached GS Schedule,General Electric,Other,"Common stock of General Electric, industrial conglomerate",None,0,0,False,"[""N/A""]",,None,0,0,False,,24/116
asset:2016:000125,2016,2016-1,page:2016-1:0024,24,24,SP,Spouse,SP,See attached GS Schedule,Parker Hannifin Corp,Common stock,Common stock of Parker Hannifin Corp,None,0,0,False,"[""N/A""]",,None,0,0,False,,24/116
asset:2016:000126,2016,2016-1,page:2016-1:0024,24,24,SP,Spouse,SP,See attached GS Schedule,Pfizer Inc,Common stock,Common stock of Pfizer Inc,None,0,0,False,"[""N/A""]",,None,0,0,False,,24/116
asset:2016:000127,2016,2016-1,page:2016-1:0025,25,25,SP,Spouse,SP,See attached GS Schedule,Merck & Co,Common stock,Common stock of Merck & Co,A: None,,,False,"[""N/A""]",,A: None,,,False,,25/116
asset:2016:000128,2016,2016-1,page:2016-1:0026,26,26,SP,Spouse,SP,See attached GS Schedule,Riverview Strategic Opportunities Fund,Hedge funds & private funds,Private fund / partnership interest — Riverview Strategic Opportunities Fund,"F: $100,001-$250,000",100001,250000,False,"[""Other type of income""]",,"H: $50,001-$100,000",50001,100000,False,,26/116
asset:2016:000129,2016,2016-1,page:2016-1:0026,26,26,SP,Spouse,SP,See attached GS Schedule,York Credit Opportunities Fund,Hedge funds & private funds,Private fund / partnership interest — York Credit Opportunities Fund,"G: $250,001-$500,000",250001,500000,False,"[""Other type of income""]",,"G: $15,001-$50,000",15001,50000,False,,26/116
asset:2016:000130,2016,2016-1,page:2016-1:0026,26,26,SP,Spouse,SP,See attached GS Schedule,TRG Growth Partnership (CVCI Cayman),Hedge funds & private funds,Private fund / partnership interest — TRG Growth Partnership (cvci Cayman),"F: $100,001-$250,000",100001,250000,False,"[""Other type of income""]",,"I: $100,001-$1,000,000",100001,1000000,False,,26/116
asset:2016:000131,2016,2016-1,page:2016-1:0027,27,27,SP,Spouse,SP,See attached GS Schedule,CPI Asia Pacific,Other,Private Asia-Pacific real estate fund managed by Citi Property Investors,"D: $15,001-$50,000",15001,50000,False,"[""N/A""]",,A: None,,,False,,27/116
asset:2016:000132,2016,2016-1,page:2016-1:0028,28,28,SP,Spouse,SP,See attached GS Schedule,Hamlin High Div Equity Inst,Other,"Hamlin High Dividend Equity Fund, a mutual fund of dividend-paying U.S. stocks",A: None,,,False,"[""Dividends"",""Capital gains""]",,"G: $15,001-$50,000",15001,50000,False,,28/116
asset:2016:000133,2016,2016-1,page:2016-1:0028,28,28,SP,Spouse,SP,See attached GS Schedule,Ecolab Inc,Common stock,Common stock of Ecolab Inc,A: None,,,False,"[""Dividends"",""Capital gains""]",,"E: $2,501-$5,000",2501,5000,False,,28/116
asset:2016:000134,2016,2016-1,page:2016-1:0028,28,28,SP,Spouse,SP,See attached GS Schedule,IHS INC Com,Common stock,Common stock of IHS Inc,A: None,,,False,"[""Capital gains""]",,"D: $1,001-$2,500",1001,2500,False,,28/116
asset:2016:000135,2016,2016-1,page:2016-1:0028,28,28,SP,Spouse,SP,See attached GS Schedule,Nike Inc CL B,Common stock,Common stock of Nike Inc CL B,A: None,,,False,"[""Dividends"",""Capital gains""]",,"D: $1,001-$2,500",1001,2500,False,,28/116
asset:2016:000136,2016,2016-1,page:2016-1:0028,28,28,SP,Spouse,SP,See attached GS Schedule,21st Century Fox CL A,Common stock,"Class A common stock of 21st Century Fox, film and television media company",A: None,,,False,"[""Dividends"",""Capital gains""]",,A: None,,,False,,28/116
asset:2016:000137,2016,2016-1,page:2016-1:0028,28,28,SP,Spouse,SP,See attached GS Schedule,Amazon Inc,Common stock,Common stock of Amazon Inc,A: None,,,False,"[""Capital gains""]",,"G: $15,001-$50,000",15001,50000,False,,28/116
asset:2016:000138,2016,2016-1,page:2016-1:0028,28,28,SP,Spouse,SP,See attached GS Schedule,Priceline GRP Inc.,Common stock,Common stock of Priceline GRP Inc,A: None,,,False,"[""Capital gains""]",,"E: $2,501-$5,000",2501,5000,False,,28/116
asset:2016:000139,2016,2016-1,page:2016-1:0029,29,29,SP,Spouse,SP,See attached GS Schedule,Intuitive Surgical Inc,Common stock,Common stock of Intuitive Surgical Inc,A: None,,,False,"[""Capital gains""]",,"E: $2,501-$5,000",2501,5000,False,,29/116
asset:2016:000140,2016,2016-1,page:2016-1:0029,29,29,SP,Spouse,SP,See attached GS Schedule,Celgene Corp,Common stock,Common stock of Celgene Corp,A: None,,,False,"[""Capital gains""]",,"G: $15,001-$50,000",15001,50000,False,,29/116
asset:2016:000141,2016,2016-1,page:2016-1:0029,29,29,SP,Spouse,SP,See attached GS Schedule,Gilead Sciences Inc,Common stock,Common stock of Gilead Sciences Inc,A: None,,,False,"[""Dividends"",""Capital gains""]",,"D: $1,001-$2,500",1001,2500,False,,29/116
asset:2016:000142,2016,2016-1,page:2016-1:0029,29,29,SP,Spouse,SP,See attached GS Schedule,Allergan PLC,Common stock,Common stock of Allergan PLC,A: None,,,False,"[""Capital gains""]",,A: None,,,False,,29/116
asset:2016:000143,2016,2016-1,page:2016-1:0029,29,29,SP,Spouse,SP,See attached GS Schedule,Illumina Inc,Common stock,Common stock of Illumina Inc,A: None,,,False,"[""Capital gains""]",,"E: $2,501-$5,000",2501,5000,False,,29/116
asset:2016:000144,2016,2016-1,page:2016-1:0029,29,29,SP,Spouse,SP,See attached GS Schedule,CME Group Inc,Common stock,Common stock of CME Group Inc,A: None,,,False,"[""Dividends"",""Capital gains""]",,"E: $2,501-$5,000",2501,5000,False,,29/116
asset:2016:000145,2016,2016-1,page:2016-1:0029,29,29,SP,Spouse,SP,See attached GS Schedule,McGraw Hill Financial Inc,Common stock,Common stock of Mcgraw Hill Financial Inc,A: None,,,False,"[""Dividends""]",,B: $1-$200,1,200,False,,29/116
asset:2016:000146,2016,2016-1,page:2016-1:0030,30,30,SP,Spouse,SP,See attached GS Schedule,S&P Global Inc Com,Common stock,Common stock of S&P Global Inc,A: None,,,False,"[""Dividends"",""Capital gains""]",,"E: $2,501-$5,000",2501,5000,False,,30/116
asset:2016:000147,2016,2016-1,page:2016-1:0030,30,30,SP,Spouse,SP,See attached GS Schedule,Charles Schwab Corp,Common stock,Common stock of Charles Schwab Corp,A: None,,,False,"[""Dividends"",""Capital gains""]",,"F: $5,001-$15,000",5001,15000,False,,30/116
asset:2016:000148,2016,2016-1,page:2016-1:0030,30,30,SP,Spouse,SP,See attached GS Schedule,American Tower,Other,"Shares of American Tower, real estate trust owning cell phone towers",A: None,,,False,"[""Dividends"",""Capital gains""]",,"F: $5,001-$15,000",5001,15000,False,,30/116
asset:2016:000149,2016,2016-1,page:2016-1:0030,30,30,SP,Spouse,SP,See attached GS Schedule,Equinix,Other,"Common stock of Equinix, a data-center real estate investment trust",A: None,,,False,"[""Dividends"",""Capital gains""]",,"F: $5,001-$15,000",5001,15000,False,,30/116
asset:2016:000150,2016,2016-1,page:2016-1:0030,30,30,SP,Spouse,SP,See attached GS Schedule,Alphabet Inc CL A,Common stock,Common stock of Alphabet Inc CL A,A: None,,,False,"[""Capital gains""]",,"F: $5,001-$15,000",5001,15000,False,,30/116
asset:2016:000151,2016,2016-1,page:2016-1:0030,30,30,SP,Spouse,SP,See attached GS Schedule,Alphabet Inc CL C,Common stock,Common stock of Alphabet Inc CL C,A: None,,,False,"[""Capital gains""]",,"F: $5,001-$15,000",5001,15000,False,,30/116
asset:2016:000152,2016,2016-1,page:2016-1:0030,30,30,SP,Spouse,SP,See attached GS Schedule,Facebook Inc CL A,Common stock,Common stock of Facebook Inc CL A,A: None,,,False,"[""Capital gains""]",,"E: $2,501-$5,000",2501,5000,False,,30/116
asset:2016:000153,2016,2016-1,page:2016-1:0031,31,31,SP,Spouse,SP,See attached GS Schedule,Cognizant Tech Soln Corp,Common stock,Common stock of Cognizant Tech Soln Corp,None,0,0,False,"[""Capital gains""]",,"$5,001-$15,000",5001,15000,False,,31/116
asset:2016:000154,2016,2016-1,page:2016-1:0031,31,31,SP,Spouse,SP,See attached GS Schedule,Alliance Data,Other,"Common stock of Alliance Data Systems, loyalty-program and store credit card company",None,0,0,False,"[""Dividends"",""Capital gains""]",,None,0,0,False,,31/116
asset:2016:000155,2016,2016-1,page:2016-1:0031,31,31,SP,Spouse,SP,See attached GS Schedule,Visa Inc CL A,Common stock,Common stock of Visa Inc CL A,None,0,0,False,"[""Dividends"",""Capital gains""]",,"$15,001-$50,000",15001,50000,False,,31/116
asset:2016:000156,2016,2016-1,page:2016-1:0031,31,31,SP,Spouse,SP,See attached GS Schedule,Paypal Hldgs Inc Com,Common stock,Common stock of Paypal Hldgs Inc,None,0,0,False,"[""Capital gains""]",,"$201-$1,000",201,1000,False,,31/116
asset:2016:000157,2016,2016-1,page:2016-1:0031,31,31,SP,Spouse,SP,See attached GS Schedule,Arm Holdings PLC Cambridge ADR,Common stock,Common stock of Arm Holdings PLC Cambridge,None,0,0,False,"[""Dividends"",""Capital gains""]",,"$2,501-$5,000",2501,5000,False,,31/116
asset:2016:000158,2016,2016-1,page:2016-1:0032,32,32,SP,Spouse,SP,See attached GS Schedule,Alliance Data Systems Corp,Common stock,Common stock of Alliance Data Systems Corp,None,0,0,False,"[""Dividends"",""Capital gains""]",,None,0,0,False,,32/116
asset:2016:000159,2016,2016-1,page:2016-1:0032,32,32,SP,Spouse,SP,See attached GS Schedule,Cognizant Tech Solutions Cl A,Common stock,"Class A common stock of Cognizant Technology Solutions, IT services and consulting firm",None,0,0,False,"[""Capital gains""]",,"$5,001-$15,000",5001,15000,False,,32/116
asset:2016:000160,2016,2016-1,page:2016-1:0032,32,32,SP,Spouse,SP,See attached GS Schedule,Netflix Inc,Common stock,Common stock of Netflix Inc,None,0,0,False,"[""Capital gains""]",,"$2,501-$5,000",2501,5000,False,,32/116
asset:2016:000161,2016,2016-1,page:2016-1:0033,33,33,SP,Spouse,SP,See attached GS Schedule,Nvidia Corporation,Common stock,"Common stock of Nvidia, maker of graphics and computing chips",None,0,0,False,"[""Dividends"",""Capital gains""]",,"$2,501-$5,000",2501,5000,False,,33/116
asset:2016:000162,2016,2016-1,page:2016-1:0033,33,33,SP,Spouse,SP,See attached GS Schedule,ACI Worldwide Inc,Common stock,Common stock of ACI Worldwide Inc,None,0,0,False,"[""Capital gains""]",,None,0,0,False,,33/116
asset:2016:000163,2016,2016-1,page:2016-1:0033,33,33,SP,Spouse,SP,See attached GS Schedule,Actuant Corp Cl A,Common stock,Common stock of Actuant Corp Cl A,None,0,0,False,"[""Dividends"",""Capital gains""]",,$1-$200,1,200,False,,33/116
asset:2016:000164,2016,2016-1,page:2016-1:0034,34,34,SP,Spouse,SP,See attached GS Schedule,Adtran Inc,Common stock,Common stock of Adtran Inc,None,0,0,False,"[""Dividends"",""Capital gains""]",,$1-$200,1,200,False,,34/116
asset:2016:000165,2016,2016-1,page:2016-1:0034,34,34,SP,Spouse,SP,See attached GS Schedule,Ag Mtg Invt Tr Inc Com,Common stock,Common stock of Ag Mtg Invt Tr Inc,None,0,0,False,"[""Dividends"",""Capital gains""]",,"$201-$1,000",201,1000,False,,34/116
asset:2016:000166,2016,2016-1,page:2016-1:0034,34,34,SP,Spouse,SP,See attached GS Schedule,Alexander & Baldwin Inc,Common stock,Common stock of Alexander & Baldwin Inc,None,0,0,False,"[""Dividends"",""Capital gains""]",,"$201-$1,000",201,1000,False,,34/116
asset:2016:000167,2016,2016-1,page:2016-1:0035,35,35,SP,Spouse,SP,See attached GS Schedule,Allscripts Healthcare Solu Inc,Common stock,Common stock of Allscripts Healthcare Solu Inc,None,0,0,False,"[""Capital gains""]",,None,0,0,False,,35/116
asset:2016:000168,2016,2016-1,page:2016-1:0035,35,35,SP,Spouse,SP,See attached GS Schedule,American Eagle Outfitters NEW,Other,"Common stock of American Eagle Outfitters, clothing retailer; 'NEW' denotes reissued shares",None,0,0,False,"[""Dividends"",""Capital gains""]",,$1-$200,1,200,False,,35/116
asset:2016:000169,2016,2016-1,page:2016-1:0035,35,35,SP,Spouse,SP,See attached GS Schedule,Apollo Coml Real Est Fin Inc,Common stock,Common stock of Apollo Coml Real Est Fin Inc,None,0,0,False,"[""Dividends"",""Capital gains""]",,"$201-$1,000",201,1000,False,,35/116
asset:2016:000170,2016,2016-1,page:2016-1:0036,36,36,SP,Spouse,SP,See attached GS Schedule,Apollo Investment Corp,Common stock,Common stock of Apollo Investment Corp,None,0,0,False,"[""Dividends"",""Capital gains""]",,"$201-$1,000",201,1000,False,,36/116
asset:2016:000171,2016,2016-1,page:2016-1:0036,36,36,SP,Spouse,SP,See attached GS Schedule,Applied Ind Tech Inc,Common stock,Common stock of Applied Ind Tech Inc,None,0,0,False,"[""Dividends"",""Capital gains""]",,"$201-$1,000",201,1000,False,,36/116
asset:2016:000172,2016,2016-1,page:2016-1:0036,36,36,SP,Spouse,SP,See attached GS Schedule,Armstrong Flooring Inc,Common stock,Common stock of Armstrong Flooring Inc,None,0,0,False,"[""Capital gains""]",,$1-$200,1,200,False,,36/116
asset:2016:000173,2016,2016-1,page:2016-1:0037,37,37,SP,Spouse,SP,See attached GS Schedule,Armstrong World Inds Inc New,Common stock,Common stock of Armstrong World Inds Inc New,A: None,,,False,"[""Capital gains""]",,B: $1-$200,1,200,False,,37/116
asset:2016:000174,2016,2016-1,page:2016-1:0037,37,37,SP,Spouse,SP,See attached GS Schedule,Artisan Partners Asset Mgmt,Hedge funds & private funds,Private fund / partnership interest — Artisan Partners Asset Mgmt,A: None,,,False,"[""Dividends"",""Capital gains""]",,B: $1-$200,1,200,False,,37/116
asset:2016:000175,2016,2016-1,page:2016-1:0037,37,37,SP,Spouse,SP,See attached GS Schedule,Assured Guaranty Ltd,Other,"Common stock of Assured Guaranty, a municipal bond insurance company",A: None,,,False,"[""Dividends"",""Capital gains""]",,"C: $201-$1,000",201,1000,False,,37/116
asset:2016:000176,2016,2016-1,page:2016-1:0038,38,38,SP,Spouse,SP,See attached GS Schedule,BBCN Bancorp Inc Com,Common stock,Common stock of Bbcn Bancorp Inc,A: None,,,False,"[""Dividends""]",,B: $1-$200,1,200,False,,38/116
asset:2016:000177,2016,2016-1,page:2016-1:0038,38,38,SP,Spouse,SP,See attached GS Schedule,Hope Bancorp Inc,Common stock,Common stock of Hope Bancorp Inc,A: None,,,False,"[""Dividends"",""Capital gains""]",,"D: $1,001-$2,500",1001,2500,False,,38/116
asset:2016:000178,2016,2016-1,page:2016-1:0038,38,38,SP,Spouse,SP,See attached GS Schedule,Bancorp Inc,Common stock,Common stock of Bancorp Inc,A: None,,,False,"[""Capital gains""]",,B: $1-$200,1,200,False,,38/116
asset:2016:000179,2016,2016-1,page:2016-1:0039,39,39,SP,Spouse,SP,See attached GS Schedule,Be Aerospace Inc,Common stock,Common stock of Be Aerospace Inc,A: None,,,False,"[""Dividends"",""Capital gains""]",,"D: $1,001-$2,500",1001,2500,False,,39/116
asset:2016:000180,2016,2016-1,page:2016-1:0039,39,39,SP,Spouse,SP,See attached GS Schedule,Brink's Company Com,Common stock,Common stock of Brink's Company,A: None,,,False,"[""Dividends"",""Capital gains""]",,"C: $201-$1,000",201,1000,False,,39/116
asset:2016:000181,2016,2016-1,page:2016-1:0039,39,39,SP,Spouse,SP,See attached GS Schedule,Brinker Intl Inc,Common stock,Common stock of Brinker Intl Inc,A: None,,,False,"[""Dividends"",""Capital gains""]",,"C: $201-$1,000",201,1000,False,,39/116
